season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4710714,De'Zhaun Stribling,WR,Washington State,Pac-12,11,1.277,1.277,,0.913,1.258,0.948,0.801,1.549,14.047,14.047,,0.913,6.29,3.792,3.206,10.842
2021,4570738,Ke'Shawn Williams,WR,Wake Forest,ACC,31,1.278,1.278,,0.882,0.652,2.598,0.898,2.208,39.632,39.632,,9.697,5.87,23.385,19.765,19.868
2021,4693808,Dior Scott,RB,Hawai'i,Mountain West,2,1.28,1.28,,,2.06,0.5,,1.28,2.56,2.56,,,2.06,0.5,,2.56
2021,4244648,Kaylan Wiggins,QB,Florida International,Conference USA,2,1.291,,1.291,,0.25,2.332,2.332,0.25,2.582,,2.582,,0.25,2.332,2.332,0.25
2021,4875687,Tyrin Smith,WR,UTEP,Conference USA,24,1.296,1.296,,0.502,1.289,1.855,0.622,1.778,31.11,31.11,,4.018,9.021,14.844,6.215,24.894
2021,4565650,Devon Dorsey,WR,Miami (OH),Mid-American,2,1.298,1.298,,,1.298,,1.058,1.537,2.596,2.596,,,2.596,,1.058,1.537
2021,4361973,Kaleb Smith,WR,Virginia Tech,ACC,22,1.298,1.298,,0.353,1.239,1.789,1.249,1.321,28.562,28.562,,1.413,12.389,12.526,8.744,19.819
2021,4362018,Blake Whiteheart,TE,Wake Forest,ACC,16,1.298,1.298,,1.077,0.834,2.027,1.25,1.377,20.769,20.769,,6.463,4.169,10.136,12.504,8.265
2021,4613214,Connor Witthoft,TE,New Mexico,Mountain West,6,1.303,1.45,0.569,1.908,0.082,0.947,1.588,1.019,7.819,7.25,0.569,3.815,0.164,0.947,4.763,3.056
2021,4361514,TJ Sullivan,WR,San Diego State,Mountain West,1,1.307,1.307,,,1.307,,,1.307,1.307,1.307,,,1.307,,,1.307
2021,4427601,Ali Jennings,WR,Old Dominion,Sun Belt,50,1.312,1.312,,1.214,1.205,1.51,1.172,1.522,65.606,65.606,,21.856,18.075,25.675,35.171,30.435
2021,4240009,Will Brown,WR,Clemson,ACC,3,1.314,1.314,,,2.026,-0.11,,1.314,3.943,3.943,,,4.052,-0.11,,3.943
2021,4696700,Tip Reiman,TE,Illinois,Big Ten,3,1.318,1.318,,2.558,1.466,-0.07,2.558,0.698,3.954,3.954,,2.558,1.466,-0.07,2.558,1.396
2021,4240546,Michael Marchese,TE,Illinois,Big Ten,2,1.319,1.319,,1.367,1.271,,1.367,1.271,2.638,2.638,,1.367,1.271,,1.367,1.271
2021,4360794,Henry Pearson,TE,Appalachian State,Sun Belt,10,1.32,1.32,,1.116,1.018,0.937,1.52,0.52,13.202,13.202,,4.463,2.037,1.874,12.161,1.041
2021,4241327,Nick Ast,WR,UTEP,Conference USA,2,1.323,1.323,,,0.071,2.574,,1.323,2.645,2.645,,,0.071,2.574,,2.645
2021,4034779,Ko Kieft,TE,Minnesota,Big Ten,6,1.328,1.328,,1.487,0.257,-0.318,1.534,0.299,7.969,7.969,,2.974,0.514,-0.318,7.671,0.299
2021,4360818,Tyler Harrell,WR,Louisville,ACC,27,1.329,1.329,,1.995,1.208,0.307,1.602,0.371,35.872,35.872,,21.948,12.083,1.841,33.645,2.227
2021,4689901,Jevin Frett,WR,Louisiana Monroe,Sun Belt,13,1.331,1.515,-0.882,-0.798,1.421,2.468,0.218,2.026,17.299,18.18,-0.882,-0.798,15.629,2.468,1.092,16.207
2021,4361306,Gary Williams,TE,Colorado State,Mountain West,19,1.331,1.331,,1.439,1.138,1.461,1.653,0.78,25.295,25.295,,12.951,7.963,4.382,19.836,5.459
2021,4612197,Jace Taylor,WR,New Mexico,Mountain West,2,1.336,1.336,,,,1.336,-0.414,3.086,2.672,2.672,,,,2.672,-0.414,3.086
2021,4051409,Azende Rey,RB,Georgia Tech,ACC,1,1.34,1.34,,,1.34,,1.34,,1.34,1.34,,,1.34,,1.34,
2021,4429885,Kobie Campbell,RB,Rice,Conference USA,3,1.349,1.349,,,,1.349,,1.349,4.048,4.048,,,,4.048,,4.048
2021,4428498,Deonte Simpson,WR,North Texas,Conference USA,2,1.352,1.352,,0.751,,1.954,0.751,1.954,2.704,2.704,,0.751,,1.954,0.751,1.954
2021,4569995,Derek Wright,WR,Utah State,Mountain West,49,1.354,1.354,,0.899,1.163,1.872,1.267,1.438,66.365,66.365,,13.478,23.262,24.33,30.408,35.957
2021,4430903,Dakota Thomas,WR,Western Kentucky,Conference USA,7,1.356,1.356,,0.438,2.044,2.047,0.941,2.394,9.495,9.495,,1.314,6.133,2.047,4.707,4.787
2021,4428154,Nik Ognenovic,TE,Akron,Mid-American,1,1.357,1.357,,,1.357,,1.357,,1.357,1.357,,,1.357,,1.357,
2021,4037456,Jovani Haskins,TE,Rutgers,Big Ten,11,1.357,1.357,,0.854,1.927,1.701,1.108,1.793,14.927,14.927,,4.27,3.855,6.803,7.754,7.174
2021,4373662,Billy Bowens,WR,Boise State,Mountain West,11,1.361,1.361,,0.947,0.634,1.984,1.115,1.567,14.976,14.976,,3.787,1.269,9.921,5.574,9.402
2021,4569948,Keanu Hill,WR,BYU,FBS Independents,21,1.363,1.363,,1.106,1.284,1.75,1.24,1.527,28.623,28.623,,9.95,6.42,12.253,14.877,13.746
2021,4249633,Trae Barry,TE,Boston College,ACC,26,1.365,1.365,,1.148,1.232,1.628,0.844,1.596,35.488,35.488,,6.889,12.323,16.276,6.755,28.732
2021,4680024,Da'Wain Lofton,WR,Virginia Tech,ACC,7,1.373,1.373,,0.384,0.618,1.774,1.02,1.842,9.608,9.608,,0.767,0.618,5.323,4.081,5.526
2021,4035198,Brandon Edward Johnson,WR,UCF,American Athletic,37,1.376,1.376,,1.132,1.29,1.608,1.056,1.649,50.925,50.925,,11.322,15.483,24.121,17.946,32.979
2021,4429479,Corey Crooms,WR,Western Michigan,Mid-American,47,1.377,1.403,0.18,0.822,1.048,2.358,1.063,2.046,64.717,64.536,0.18,15.623,15.722,28.302,34.027,30.689
2021,4567750,Emeka Egbuka,WR,Ohio State,Big Ten,10,1.381,1.381,,1.402,0.954,2.532,1.195,1.813,13.808,13.808,,8.414,2.863,2.532,8.368,5.44
2021,4590632,Alex Maxwell,WR,Purdue,Big Ten,1,1.382,1.382,,1.382,,,1.382,,1.382,1.382,,1.382,,,1.382,
2021,4872963,Deshon Stoudemire,WR,Troy,Sun Belt,24,1.383,1.383,,1.046,1.754,0.908,0.948,1.752,33.195,33.195,,8.368,17.536,4.54,10.424,22.771
2021,4045291,Taysir Mack,WR,Pittsburgh,ACC,30,1.383,1.492,-0.151,0.776,1.666,1.131,0.973,1.92,41.488,41.79,-0.302,10.088,16.665,4.522,16.534,24.954
2021,4374263,Caleb Lynum,WR,Florida International,Conference USA,1,1.384,1.384,,1.384,,,1.384,,1.384,1.384,,1.384,,,1.384,
2021,4569391,Travis Koontz,TE,Texas Tech,Big 12,23,1.387,1.387,,0.408,2.617,2.117,0.88,2.546,31.896,31.896,,4.493,10.47,16.933,14.075,17.821
2021,4570270,Adam Jones,WR,Arkansas State,Sun Belt,5,1.39,1.39,,,1.143,2.376,2.376,1.143,6.948,6.948,,,4.571,2.376,2.376,4.571
2021,4431068,Kelvontay Dixon,WR,Texas,Big 12,8,1.394,1.394,,0.223,1.792,2.298,0.684,2.103,11.149,11.149,,0.67,3.584,6.895,2.737,8.412
2021,4372026,Cameron Latu,TE,Alabama,SEC,34,1.399,1.399,,0.565,1.68,1.722,1.307,1.503,47.575,47.575,,3.392,25.206,18.947,23.525,24.049
2021,4692549,D'ionte Smith,WR,Missouri,SEC,10,1.405,1.52,0.949,1.415,1.798,0.171,1.546,1.077,14.055,12.156,1.898,8.489,5.395,0.171,10.823,3.232
2021,4360195,Peyton Sawyer,WR,Houston,American Athletic,4,1.42,1.42,,0.688,1.664,,1.058,2.508,5.681,5.681,,0.688,4.993,,3.173,2.508
2021,4241362,Chabastin Taylor,WR,Kansas State,Big 12,1,1.424,1.424,,1.424,,,1.424,,1.424,1.424,,1.424,,,1.424,
2021,4429380,Coby Cavil,WR,Louisiana Monroe,Sun Belt,7,1.424,1.424,,,1.242,1.865,1.255,1.491,9.967,9.967,,,3.726,3.731,2.511,7.456
2021,4431030,Jalen Coit,WR,NC State,ACC,1,1.426,1.426,,,1.426,,,1.426,1.426,1.426,,,1.426,,,1.426
2021,4037217,Brandon Chapman,TE,Wake Forest,ACC,12,1.429,1.429,,,0.895,1.648,1.353,1.483,17.147,17.147,,,3.581,11.533,6.763,10.384
2021,4565186,Shawn Hardy,WR,Nebraska,Big Ten,1,1.433,1.433,,1.433,,,1.433,,1.433,1.433,,1.433,,,1.433,
2021,4575665,Jacob Cowing,WR,UTEP,Conference USA,70,1.439,1.41,2.08,1.447,1.575,1.525,1.191,1.768,100.696,94.457,6.239,41.959,29.924,30.503,47.65,53.045
2021,4241273,Roger Carter,TE,Georgia State,Sun Belt,18,1.439,1.439,,0.823,1.615,1.614,1.352,1.575,25.901,25.901,,3.293,12.922,9.686,14.876,11.025
2021,4258409,Zachari Jackson,WR,Louisiana Monroe,Sun Belt,24,1.442,1.442,,0.47,1.325,2.017,0.996,1.71,34.61,34.61,,1.881,14.579,18.149,8.96,25.65
2021,4259550,Matt Landers,WR,Toledo,Mid-American,27,1.447,1.447,,2.377,1.255,-0.641,1.985,0.665,39.069,39.069,,19.015,21.336,-1.282,31.758,7.31
2021,4427463,Chris Hickman,WR,Nebraska,Big Ten,4,1.447,1.447,,,0.53,4.196,0.658,2.235,5.787,5.787,,,1.591,4.196,1.316,4.471
2021,4432326,Trevor Kardell,TE,Kansas,Big 12,5,1.448,1.448,,0.1,2.008,1.561,1.372,1.561,7.238,7.238,,0.1,4.016,3.122,4.116,3.122
2021,4428893,Kamareon Williams,TE,Florida International,Conference USA,2,1.453,1.453,,1.464,,1.442,1.453,,2.907,2.907,,1.464,,1.442,2.907,
2021,4429025,Quentin Johnston,WR,TCU,Big 12,36,1.454,1.424,2.503,1.201,1.74,1.732,1.264,1.884,52.328,49.824,2.503,22.812,15.661,13.855,31.603,20.725
2021,4695600,Bryson Barnes,QB,Utah,Pac-12,3,1.454,1.69,0.982,2.558,0.822,0.982,1.77,0.822,4.363,3.38,0.982,2.558,0.822,0.982,3.541,0.822
2021,4429033,Jermaine Burton,WR,Georgia,SEC,30,1.455,1.455,,1.141,2.188,1.247,1.165,1.71,43.661,43.661,,13.689,17.501,12.47,16.308,27.353
2021,4686454,Colin O'Brien,TE,Wyoming,Mountain West,2,1.466,1.466,,0.891,2.04,,0.891,2.04,2.931,2.931,,0.891,2.04,,0.891,2.04
2021,4240003,Luke Price,TE,Clemson,ACC,1,1.469,1.469,,,,,,1.469,1.469,1.469,,,,,,1.469
2021,4256087,Hekili Keliiliki,RB,Hawai'i,Mountain West,2,1.47,1.47,,,1.619,1.32,1.619,1.32,2.94,2.94,,,1.619,1.32,1.619,1.32
2021,4683265,Weston Wolff,TE,Maryland,Big Ten,1,1.475,1.475,,,1.475,,1.475,,1.475,1.475,,,1.475,,1.475,
2021,4430166,Josiah Miamen,TE,Iowa,Big Ten,1,1.481,1.481,,,,1.481,,1.481,1.481,1.481,,,,1.481,,1.481
2021,4576788,Andre Johnson,WR,Arizona State,Pac-12,11,1.483,1.483,,0.818,1.743,2.627,1.039,2.017,16.316,16.316,,4.091,6.972,5.253,6.232,10.083
2021,4366535,Michael Jefferson,WR,Louisiana,Sun Belt,20,1.488,1.488,,1.313,1.862,1.364,1.089,1.888,29.767,29.767,,11.82,7.448,8.183,10.886,18.88
2021,4034860,JD Spielman,WR,TCU,Big 12,8,1.488,1.868,0.348,1.016,1.163,2.126,1.24,1.901,11.901,11.206,0.695,2.032,3.49,6.379,6.199,5.702
2021,4565184,Jerand Bradley,WR,Texas Tech,Big 12,5,1.493,1.493,,0.599,2.089,,1.686,1.203,7.464,7.464,,1.197,6.267,,5.057,2.407
2021,4242413,Gavin Reinwald,TE,California,Pac-12,4,1.498,1.498,,1.22,2.334,,1.498,,5.994,5.994,,3.66,2.334,,5.994,
2021,4608606,Tyson Mobley,WR,Coastal Carolina,Sun Belt,6,1.509,1.191,2.144,1.591,2.74,-0.05,1.591,1.345,9.053,4.765,4.288,6.362,2.74,-0.05,6.362,2.69
2021,4689650,Trea Shropshire,WR,UAB,Conference USA,32,1.521,1.521,,1.204,1.796,1.048,1.212,1.917,48.668,48.668,,16.855,25.149,3.143,21.823,26.844
2021,4431002,Latrell Caples,WR,Boise State,Mountain West,5,1.521,1.571,1.323,,0.935,2.402,1.323,1.571,7.607,6.284,1.323,,2.804,4.803,1.323,6.284
2021,4256049,E.J. Scott,WR,Colorado State,Mountain West,10,1.529,2.271,0.417,0.251,2.372,2.53,1.028,3.534,15.295,13.628,1.667,1.255,2.372,7.589,8.227,7.067
2021,4429420,David Clayton,WR,Arkansas State,Sun Belt,1,1.533,1.533,,,1.533,,1.533,,1.533,1.533,,,1.533,,1.533,
2021,4682792,Jed Castles,TE,Texas Tech,Big 12,1,1.534,1.534,,1.534,,,1.534,,1.534,1.534,,1.534,,,1.534,
2021,4570115,Samario Rudolph,WR,UAB,Conference USA,5,1.537,1.575,1.384,1.384,0.044,1.814,1.2,2.042,7.684,6.3,1.384,1.384,0.044,3.629,3.601,4.084
2021,4259270,Cameron Dollar,WR,Charlotte,Conference USA,7,1.541,1.541,,1.223,,2.337,1.541,,10.787,10.787,,6.113,,4.674,10.787,
2021,4606669,Victor Konopka,TE,Rutgers,Big Ten,4,1.556,1.556,,,1.556,,,1.556,6.224,6.224,,,6.224,,,6.224
2021,4242551,Houston Heimuli,FB,Stanford,Pac-12,1,1.558,1.558,,,1.558,,1.558,,1.558,1.558,,,1.558,,1.558,
2021,4249340,Keith Pearson,WR,Charlotte,Conference USA,8,1.56,2.126,-0.137,0.882,,2.116,1.008,2.48,12.48,12.754,-0.273,3.527,,6.349,5.041,7.439
2021,4363003,Gavin Sharp,TE,UT San Antonio,Conference USA,2,1.563,1.563,,,,1.563,,1.563,3.127,3.127,,,,3.127,,3.127
2021,4686472,Marvin Mims,WR,Oklahoma,Big 12,32,1.564,1.564,,0.84,1.868,2.988,1.035,2.728,50.043,50.043,,13.438,18.68,17.925,22.762,27.281
2021,4043043,Brett Borske,TE,Western Michigan,Mid-American,6,1.564,1.564,,1.69,1.802,1.255,1.865,0.057,9.383,9.383,,5.07,1.802,2.511,9.326,0.057
2021,4428337,Mershawn Rice,WR,Purdue,Big Ten,6,1.566,1.566,,0.1,1.474,2.437,1.098,2.501,9.394,9.394,,0.1,4.421,4.873,4.392,5.002
2021,4430984,Detraveon Brown,WR,North Texas,Conference USA,10,1.568,1.568,,0.271,2.33,2.338,0.8,2.336,15.682,15.682,,1.085,2.33,9.351,4.001,11.681
2021,4701178,Chris Rhone,WR,Coastal Carolina,Sun Belt,2,1.571,1.571,,,1.571,,2.552,0.59,3.141,3.141,,,3.141,,2.552,0.59
2021,4577762,Jacob Orlando,TE,UMass,FBS Independents,4,1.578,1.578,,0.194,-0.54,3.605,-0.173,3.329,6.311,6.311,,0.194,-0.54,3.605,-0.347,6.657
2021,4360978,David Martin-Robinson,TE,Temple,American Athletic,5,1.59,1.611,1.506,0.338,1.506,2.884,1.023,2.44,7.949,6.443,1.506,0.676,1.506,5.767,3.069,4.88
2021,4875912,Tejhaun Palmer,WR,UAB,Conference USA,3,1.593,1.593,,1.54,,1.619,1.898,0.983,4.779,4.779,,1.54,,3.239,3.796,0.983
2021,4696882,Devontez Walker,WR,Kent State,Mid-American,5,1.612,1.612,,2.641,0.715,-0.579,2.641,0.068,8.058,8.058,,7.922,0.715,-0.579,7.922,0.136
2021,4430802,Darnell Washington,TE,Georgia,SEC,10,1.613,1.613,,1.909,1.348,2.877,1.43,1.797,16.135,16.135,,3.819,9.439,2.877,7.15,8.985
2021,4430162,Dez Melton,TE,Louisville,ACC,3,1.618,1.618,,2.101,0.651,,1.618,,4.853,4.853,,4.202,0.651,,4.853,
2021,4429483,Tae Tae Crumes,WR,Kentucky,SEC,1,1.621,1.621,,,1.621,,1.621,,1.621,1.621,,,1.621,,1.621,
2021,4594198,Cameron Wright,WR,Memphis,American Athletic,1,1.635,1.635,,,1.635,,,1.635,1.635,1.635,,,1.635,,,1.635
2021,4613165,Demick Starling,WR,Virginia,ACC,4,1.637,1.637,,3.106,0.169,,1.991,0.576,6.55,6.55,,6.213,0.337,,5.974,0.576
2021,4361328,George Takacs,TE,Notre Dame,FBS Independents,2,1.638,1.638,,1.213,2.063,,1.213,2.063,3.276,3.276,,1.213,2.063,,1.213,2.063
2021,4605858,Rivaldo Fairweather,TE,Florida International,Conference USA,6,1.653,1.653,,,1.418,2.123,0.995,2.311,9.916,9.916,,,5.67,4.246,2.985,6.932
2021,4686473,Jaden Knowles,RB,Oklahoma,Big 12,6,1.654,2.361,1.3,1.567,-0.386,2.392,1.3,2.361,9.924,4.722,5.201,3.134,-0.386,7.176,5.201,4.722
2021,4426383,Dylan Wright,WR,Minnesota,Big Ten,21,1.663,1.663,,0.466,1.766,2.572,0.749,2.226,34.925,34.925,,2.795,14.127,18.003,5.989,28.936
2021,4361397,Marcus Rogers,WR,Troy,Sun Belt,2,1.67,1.67,,-0.338,,3.679,1.67,,3.341,3.341,,-0.338,,3.679,3.341,
2021,4689984,Antoine Robinson,WR,Southern Mississippi,Sun Belt,7,1.687,1.687,,1.918,2.139,1.404,1.918,1.649,11.811,11.811,,1.918,4.278,5.615,1.918,9.893
2021,4361988,James Mitchell,TE,Virginia Tech,ACC,3,1.688,1.688,,0.955,,3.153,0.955,3.153,5.063,5.063,,1.91,,3.153,1.91,3.153
2021,4362741,Demontrez Brown,WR,Troy,Sun Belt,9,1.69,1.69,,1.442,-0.082,2.194,1.792,1.563,15.214,15.214,,4.325,-0.082,10.971,8.96,6.254
2021,4689828,Joshua Lingenfelter,TE,Army,FBS Independents,1,1.69,1.69,,1.69,,,1.69,,1.69,1.69,,1.69,,,1.69,
2021,4689609,Jaivian Lofton,WR,Liberty,FBS Independents,3,1.708,1.708,,0.353,4.538,0.234,0.353,2.386,5.125,5.125,,0.353,4.538,0.234,0.353,4.772
2021,4875726,Zach Westmoreland,WR,Eastern Michigan,Mid-American,12,1.709,1.709,,0.136,-0.225,2.884,0.064,2.884,20.508,20.508,,0.543,-0.225,20.19,0.318,20.19
2021,4426830,Nazir Burnett,WR,Temple,American Athletic,2,1.712,1.712,,-0.015,3.439,,-0.015,3.439,3.424,3.424,,-0.015,3.439,,-0.015,3.439
2021,4365477,Brody Brumm,WR,Liberty,FBS Independents,8,1.731,1.731,,0.071,1.786,4.139,0.071,2.727,13.849,13.849,,0.213,5.359,8.278,0.213,13.636
2021,4430836,Chubba Purdy,QB,Florida State,ACC,6,1.732,2.064,0.074,1.688,1.737,1.857,1.688,1.777,10.393,10.32,0.074,5.063,3.474,1.857,5.063,5.331
2021,4360404,Dennis Smith,WR,Eastern Michigan,Mid-American,4,1.735,1.735,,,2.078,0.706,1.422,1.84,6.941,6.941,,,6.234,0.706,1.422,5.519
2021,4428216,Alec Pell,TE,Colorado,Pac-12,1,1.754,1.754,,,1.754,,,1.754,1.754,1.754,,,1.754,,,1.754
2021,4690073,Craig Burt Jr.,WR,Western Kentucky,Conference USA,6,1.759,1.759,,1.216,1.572,4.121,1.287,4.121,10.556,10.556,,4.863,1.572,4.121,6.435,4.121
2021,4371732,Cameron Fleming,RB,Memphis,American Athletic,1,1.761,1.761,,,1.761,,,1.761,1.761,1.761,,,1.761,,,1.761
2021,4433940,Abdur-Rahmaan Yaseen,WR,Purdue,Big Ten,5,1.761,1.761,,0.835,1.993,,0.594,2.539,8.805,8.805,,0.835,7.97,,1.189,7.617
2021,4429979,Traevon Kenion,TE,South Carolina,SEC,4,1.767,1.767,,,1.057,2.478,1.343,3.039,7.07,7.07,,,2.114,4.956,4.03,3.039
2021,4426857,Oscar Cardenas,TE,UT San Antonio,Conference USA,16,1.797,1.797,,1.299,2.016,1.926,1.422,2.089,28.753,28.753,,5.195,10.079,13.479,9.951,18.802
2021,4361601,Darius Savedge,WR,Old Dominion,Sun Belt,5,1.813,1.813,,,0.955,2.385,,1.813,9.066,9.066,,,1.911,7.155,,9.066
2021,4684929,Clayton Barbour,WR,Oklahoma State,Big 12,1,1.83,1.83,,,,1.83,1.83,,1.83,1.83,,,,1.83,1.83,
2021,4700453,Jared Brown,WR,Coastal Carolina,Sun Belt,1,1.884,1.884,,1.884,,,1.884,,1.884,1.884,,1.884,,,1.884,
2021,4685944,Zachary Stevens,QB,Coastal Carolina,Sun Belt,1,1.884,1.884,,1.884,,,1.884,,1.884,1.884,,1.884,,,1.884,
2021,4262157,Hunter Bergeron,TE,Louisiana,Sun Belt,1,1.9,1.9,,,1.9,,1.9,,1.9,1.9,,,1.9,,1.9,
2021,4241343,Eric Hommel,WR,Kansas State,Big 12,2,1.902,1.902,,2.494,,1.31,1.902,,3.805,3.805,,2.494,,1.31,3.805,
2021,4363648,Kamuela Borden,TE,Hawai'i,Mountain West,1,1.905,1.905,,,,1.905,1.905,,1.905,1.905,,,,1.905,1.905,
2021,4699788,Darius De Los Reyes,WR,San Diego State,Mountain West,1,1.906,1.906,,,1.906,,1.906,,1.906,1.906,,,1.906,,1.906,
2021,4249040,DeAngelo Wilson,WR,Western Kentucky,Conference USA,2,1.915,1.915,,,,1.915,,1.915,3.829,3.829,,,,3.829,,3.829
2021,4568310,Ty Evans,QB,Texas State,Sun Belt,1,1.922,,1.922,,,1.922,,1.922,1.922,,1.922,,,1.922,,1.922
2021,4689955,Trent Tyre,TE,South Alabama,Sun Belt,1,1.933,1.933,,,,1.933,,1.933,1.933,1.933,,,,1.933,,1.933
2021,4709808,Kylen Austin,WR,Liberty,FBS Independents,1,1.944,1.944,,,1.944,,,1.944,1.944,1.944,,,1.944,,,1.944
2021,4602969,Bryson Nesbit,TE,North Carolina,ACC,7,1.947,1.947,,1.261,2.726,1.666,1.851,2.187,13.627,13.627,,3.782,8.178,1.666,9.253,4.373
2021,4689918,Zach Rasmussen,TE,Louisiana Monroe,Sun Belt,6,1.947,1.947,,1.225,2.668,,1.225,2.668,11.681,11.681,,3.676,8.005,,3.676,8.005
2021,4373751,Sean Eckert,WR,Army,FBS Independents,1,1.95,1.95,,,1.95,,,1.95,1.95,1.95,,,1.95,,,1.95
2021,4244877,Jaeger Bull,TE,Rice,Conference USA,5,1.953,1.438,4.015,0.988,,,1.438,4.015,9.766,5.751,4.015,2.965,,,5.751,4.015
2021,4574026,Tyrese Chambers,WR,Florida International,Conference USA,26,1.972,1.972,,2.625,2.038,1.522,2.7,1.649,51.279,51.279,,13.127,24.457,13.695,21.597,29.682
2021,4874455,Stetson Moore,TE,Liberty,FBS Independents,1,1.982,1.982,,,1.982,,,1.982,1.982,1.982,,,1.982,,,1.982
2021,4426965,Blair Conwright,WR,TCU,Big 12,13,1.984,1.984,,1.793,0.602,2.402,1.206,2.651,25.795,25.795,,5.378,1.205,19.213,7.236,18.559
2021,4429105,Arian Smith,WR,Georgia,SEC,5,1.987,2.353,0.521,2.688,-0.286,,1.545,2.649,9.934,9.413,0.521,5.376,-0.571,,4.636,5.298
2021,4362052,Trent Thompson,TE,UTEP,Conference USA,8,2.022,2.022,,0.527,1.36,3.679,2.209,1.71,16.175,16.175,,0.527,5.438,7.358,11.044,5.13
2021,4427667,Hayden Junker,TE,Kent State,Mid-American,1,2.052,2.052,,2.052,,,2.052,,2.052,2.052,,2.052,,,2.052,
2021,4430404,Aidan Robbins,RB,Louisville,ACC,2,2.059,,2.059,,0.48,3.638,3.638,0.48,4.118,,4.118,,0.48,3.638,3.638,0.48
2021,4426382,Makiya Tongue,WR,Oregon State,Pac-12,1,2.077,2.077,,2.077,,,2.077,,2.077,2.077,,2.077,,,2.077,
2021,4570636,Malick Meiga,WR,Penn State,Big Ten,3,2.08,2.08,,-0.294,3.266,,2.878,0.483,6.239,6.239,,-0.294,6.533,,5.755,0.483
2021,4427729,Demetrius Knight II,QB,Georgia Tech,ACC,1,2.082,2.082,,,,,2.082,,2.082,2.082,,,,,2.082,
2021,4367182,Michael Ezeike,TE,UCLA,Pac-12,3,2.09,2.09,,1.324,2.529,2.418,1.926,2.418,6.27,6.27,,1.324,2.529,2.418,3.853,2.418
2021,4240398,Chris Elmore,FB,Syracuse,ACC,1,2.091,2.091,,,,2.091,,2.091,2.091,2.091,,,,2.091,,2.091
2021,4430637,Ja'Lynn Polk,WR,Washington,Pac-12,5,2.094,2.094,,0.08,5.438,1.651,-0.179,3.61,10.472,10.472,,0.08,5.438,4.953,-0.357,10.829
2021,4565211,Dan Dishman,TE,UT San Antonio,Conference USA,2,2.141,2.141,,,,2.141,1.95,2.333,4.283,4.283,,,,4.283,1.95,2.333
2021,4240623,DJ Johnson,TE,Oregon,Pac-12,1,2.18,2.18,,,,2.18,2.18,,2.18,2.18,,,,2.18,2.18,
2021,4569608,Connor Newhouse,RB,Northwestern,Big Ten,1,2.18,,2.18,,,2.18,,2.18,2.18,,2.18,,,2.18,,2.18
2021,4372013,Braxton Barker,QB,Alabama,SEC,1,2.187,2.187,,,,2.187,,2.187,2.187,2.187,,,,2.187,,2.187
2021,4430482,Joshua Simon,TE,Western Kentucky,Conference USA,3,2.215,2.215,,1.464,2.59,,1.224,4.197,6.645,6.645,,1.464,5.18,,2.448,4.197
2021,4427925,Nolan Matthews,TE,SMU,American Athletic,3,2.237,2.237,,2.842,0.95,,2.88,0.95,6.71,6.71,,2.842,0.95,,5.76,0.95
2021,4689809,Ay'Juan Marshall,RB,Army,FBS Independents,2,2.237,2.648,1.827,2.648,1.827,,2.648,1.827,4.475,2.648,1.827,2.648,1.827,,2.648,1.827
2021,4696686,Deuce Spann,QB,Illinois,Big Ten,5,2.26,2.26,,2.842,2.115,,2.027,2.415,11.3,11.3,,2.842,8.458,,4.054,7.246
2021,4596346,Jordan Dingle,TE,Kentucky,SEC,2,2.28,2.28,,1.595,,2.966,1.595,2.966,4.561,4.561,,1.595,,2.966,1.595,2.966
2021,4575413,Carson Rieder,FB,Louisiana Tech,Conference USA,1,2.32,2.32,,2.32,,,2.32,,2.32,2.32,,2.32,,,2.32,
2021,4431045,John Copenhaver,TE,North Carolina,ACC,2,2.34,2.34,,,,2.34,2.545,2.136,4.681,4.681,,,,4.681,2.545,2.136
2021,4569912,Wyatt Wieland,WR,Wyoming,Mountain West,4,2.346,2.346,,,2.686,2.232,1.849,2.511,9.383,9.383,,,2.686,6.697,1.849,7.534
2021,4431196,Jake Briningstool,TE,Clemson,ACC,3,2.346,2.346,,0.353,2.737,3.949,1.545,3.949,7.038,7.038,,0.353,2.737,3.949,3.09,3.949
2021,4361087,Sterling Palmer,TE,Florida International,Conference USA,3,2.348,2.348,,2.32,1.32,,2.348,,7.044,7.044,,2.32,1.32,,7.044,
2021,4035493,Nate Craig-Myers,WR,UCF,American Athletic,3,2.478,2.478,,,,3.702,1.919,2.758,7.434,7.434,,,,3.702,1.919,5.515
2021,4683330,Jaylen Jones,WR,Virginia Tech,ACC,1,2.605,2.605,,,,2.605,,2.605,2.605,2.605,,,,2.605,,2.605
2021,4431309,Money Parks,WR,Utah,Pac-12,1,2.661,2.661,,,2.661,,2.661,,2.661,2.661,,,2.661,,2.661,
2021,4427331,Khafre Brown,WR,North Carolina,ACC,2,2.687,2.687,,2.687,,,2.687,,5.375,5.375,,5.375,,,5.375,
